3947.46  5.33704
3948.70  3.772938
3949.94  3.746305
3951.18  4.844689
3952.42  3.373327
3953.67  3.888362
3954.91  4.244303
3956.15  4.225242
3957.39  4.032067
3958.63  2.876286
3959.87  5.650587
3961.11  6.185816
3962.35  4.851446
3963.59  5.350678
3964.83  3.780638
3966.07  3.687761
3967.32  4.194851
3968.56  4.745239
3969.80  3.995885
3971.04  4.23465
3972.28  4.00984
3973.52  4.293431
3974.76  4.553128
3976.00  3.988448
3977.24  4.133193
3978.48  3.867946
3979.72  4.268104
3980.96  4.720991
3982.21  3.540867
3983.45  3.582295
3984.69  4.244775
3985.93  3.922449
3987.17  4.643456
3988.41  3.788253
3989.65  4.170155
3990.89  4.009793
3992.13  4.589979
3993.37  4.699863
3994.61  3.836862
3995.86  4.516951
3997.10  4.034235
3998.34  4.914936
3999.58  4.729433
4000.82  3.887436
4002.06  4.198267
4003.30  4.405437
4004.54  5.092266
4005.78  4.043515
4007.02  3.802009
4008.26  4.505958
4009.50  4.605038
4010.75  5.63083
4011.99  4.372505
4013.23  4.090172
4014.47  4.09542
4015.71  4.247873
4016.95  5.168809
4018.19  4.077314
4019.43  4.246394
4020.67  4.012272
4021.91  4.724334
4023.15  5.035646
4024.40  3.917496
4025.64  4.597423
4026.88  4.242336
4028.12  5.095602
4029.36  5.417857
4030.60  4.038496
4031.84  4.891787
4033.08  4.529275
4034.32  4.860345
4035.56  4.93272
4036.80  3.895657
4038.05  4.201051
4039.29  4.097491
4040.53  4.871046
4041.77  4.766003
4043.01  4.051701
4044.25  4.399593
4045.49  4.521788
4046.73  5.506855
4047.97  4.402176
4049.21  4.254083
4050.45  4.640174
4051.69  4.67374
4052.94  5.130197
4054.18  4.088483
4055.42  3.252383
4056.66  3.700157
4057.90  4.755704
4059.14  4.439985
4060.38  3.983487
4061.62  4.244369
4062.86  4.20081
4064.10  4.584897
4065.34  4.999216
4066.59  4.108819
4067.83  4.36929
4069.07  4.201849
4070.31  4.732764
4071.55  5.73371
4072.79  3.930258
4074.03  3.924851
4075.27  4.099264
4076.51  4.926814
4077.75  5.35842
4078.99  4.360511
4080.23  3.971423
4081.48  4.00383
4082.72  4.771357
4083.96  4.641951
4085.20  4.523087
4086.44  4.960174
4087.68  4.397061
4088.92  4.898843
4090.16  4.590755
4091.40  4.047609
4092.64  3.911866
4093.88  3.921004
4095.13  5.016178
4096.37  4.146516
4097.61  4.149057
4098.85  4.398176
4100.09  4.245535
4101.33  5.134094
4102.57  3.5692
4103.81  3.511208
4105.05  4.109746
4106.29  4.446709
4107.53  5.386049
4108.77  3.821677
4110.02  4.428705
4111.26  4.124162
4112.50  4.673235
4113.74  4.947189
4114.98  3.902713
4116.22  4.609632
4117.46  4.460025
4118.70  4.969862
4119.94  4.746704
4121.18  3.471944
4122.42  4.281201
4123.67  4.239825
4124.91  4.849387
4126.15  4.861393
4127.39  3.853653
4128.63  3.970449
4129.87  4.017879
4131.11  4.82874
4132.35  4.559242
4133.59  4.247617
4134.83  4.37812
4136.07  4.059088
4137.32  4.878992
4138.56  4.042717
4139.80  4.02661
4141.04  4.454351
4142.28  4.708912
4143.52  5.301027
4144.76  4.411953
4146.00  4.552559
4147.24  4.124996
4148.48  4.214555
4149.72  5.00385
4150.96  3.929123
4152.21  4.133219
4153.45  4.465711
4154.69  4.177228
4155.93  4.746637
4157.17  4.216783
4158.41  4.268985
4159.65  4.155181
4160.89  4.789445
4162.13  4.80745
4163.37  3.929653
4164.61  4.797893
4165.86  4.152115
4167.10  4.437434
4168.34  4.565361
4169.58  4.154939
4170.82  4.785696
4172.06  4.550786
4173.30  5.586262
4174.54  5.043472
4175.78  4.191378
4177.02  4.285002
