      2025.58     -22.0000     -6.00000     -6.00000     -11.0000     -8.00000
      2026.89     -26.0000     -7.00000     -9.00000     -11.0000     -11.0000
      2028.19     -27.0000     -8.00000     -9.00000     -11.0000     -10.0000
      2029.50     -27.0000     -2.00000     -2.00000     -12.0000     -9.00000
      2030.81     -25.0000     -3.00000     -3.00000     -12.0000     -13.0000
      2032.11     -33.0000     -1.00000     -5.00000     -9.00000     -8.00000
      2033.42     -28.0000     -3.00000     -8.00000     -12.0000     -9.00000
      2034.72     -28.0000     -6.00000     -10.0000     -11.0000     -10.0000
      2036.03     -26.0000     -3.00000     -8.00000     -7.00000     -9.00000
      2037.34     -26.0000     -4.00000     -5.00000     -8.00000     -7.00000
      2038.64     -26.0000     -5.00000     -3.00000     -10.0000     -10.0000
      2039.95     -29.0000     -7.00000     -6.00000     -11.0000     -9.00000
      2041.26     -23.0000     -4.00000     -5.00000     -11.0000     -8.00000
      2042.56     -29.0000     -6.00000     -7.00000     -9.00000     -4.00000
      2043.87     -26.0000     -8.00000     -8.00000     -6.00000     -10.0000
      2045.18     -24.0000     -4.00000     -8.00000     -8.00000     -10.0000
      2046.48     -27.0000     -4.00000     -6.00000     -12.0000     -4.00000
      2047.79     -22.0000     -3.00000     -3.00000     -10.0000     -6.00000
      2049.10     -25.0000     -3.00000     -7.00000     -10.0000     -15.0000
      2050.40     -24.0000     -4.00000     -5.00000     -7.00000     -5.00000
      2051.71     -31.0000     -2.00000     -7.00000     -14.0000     -10.0000
      2053.02     -21.0000     -10.0000     -7.00000     -10.0000     -8.00000
      2054.32     -29.0000     -7.00000     -9.00000     -7.00000     -13.0000
      2055.63     -25.0000     -6.00000     -4.00000     -10.0000     -11.0000
      2056.94     -29.0000     -2.00000     -6.00000     -12.0000     -9.00000
      2058.25     -29.0000     -1.00000     -6.00000     -8.00000     -11.0000
      2059.55     -23.0000     -4.00000     -4.00000     -10.0000     -10.0000
      2060.86     -25.0000     -6.00000     -10.0000     -11.0000     -8.00000
      2062.17     -26.0000     -5.00000     -2.00000     -15.0000     -6.00000
      2063.48     -29.0000     -4.00000     -5.00000     -8.00000     -7.00000
      2064.78     -26.0000     -1.00000     -6.00000     -8.00000     -8.00000
      2066.09     -30.0000     -7.00000     -2.00000     -10.0000     -9.00000
      2067.40     -25.0000     -2.00000     -6.00000     -10.0000     -11.0000
      2068.71     -29.0000     -6.00000     -4.00000     -13.0000     -10.0000
      2070.02     -26.0000     -3.00000     -4.00000     -4.00000     -9.00000
      2071.32     -24.0000     -6.00000     -7.00000     -14.0000     -8.00000
      2072.63     -26.0000     -5.00000     -3.00000     -8.00000     -11.0000
      2073.94     -22.0000     -7.00000     -3.00000     -13.0000     -10.0000
      2075.25     -28.0000     -3.00000     -5.00000     -11.0000     -13.0000
      2076.56     -26.0000     -10.0000     -1.00000     -7.00000     -9.00000
      2077.87     -24.0000     -5.00000     -8.00000     -8.00000     -12.0000
      2079.17     -27.0000     -4.00000     -6.00000     -7.00000     -10.0000
      2080.48     -26.0000     -4.00000     -4.00000     -10.0000     -9.00000
      2081.79     -28.0000     -6.00000     -2.00000     -9.00000     -9.00000
      2083.10     -30.0000     -4.00000     -2.00000     -5.00000     -14.0000
      2084.41     -28.0000     -6.00000     -2.00000     -11.0000     -10.0000
      2085.72     -23.0000     -9.00000     -6.00000     -9.00000     -5.00000
      2087.03     -27.0000     -6.00000     -10.0000     -6.00000     -6.00000
      2088.33     -26.0000     -3.00000     -2.00000     -5.00000     -11.0000
      2089.64     -25.0000     -6.00000     -4.00000     -9.00000     -5.00000
      2090.95     -25.0000     -2.00000     -8.00000     -11.0000     -8.00000
      2092.26     -29.0000     -3.00000     -5.00000     -10.0000     -10.0000
      2093.57     -22.0000     -4.00000     -6.00000     -9.00000     -9.00000
      2094.88     -29.0000     -6.00000     -5.00000     -11.0000     -10.0000
      2096.19     -31.0000     -6.00000     -3.00000     -11.0000     -6.00000
      2097.50     -27.0000     -4.00000     -6.00000     -6.00000     -5.00000
      2098.81     -27.0000     -5.00000     -3.00000     -15.0000     -10.0000
      2100.12     -24.0000     -4.00000     -2.00000     -6.00000     -9.00000
      2101.43     -26.0000     -7.00000     -9.00000     -9.00000     -6.00000
      2102.74     -28.0000     -7.00000     -2.00000     -11.0000     -9.00000
      2104.05     -26.0000     -4.00000     -3.00000     -10.0000     -5.00000
      2105.36     -27.0000     -3.00000     -2.00000     -8.00000     -9.00000
