 3142.6768       1.5474
 3143.3757       1.0259
 3143.6824       1.0973
 3144.0857       1.9536
 3145.5142       2.2297
 3145.9248       1.5056
 3147.2148       0.8647
 3147.7874       1.7371
 3147.9854       0.9111
 3148.1995       1.5384
 3150.4873       1.3100
 3150.6965       0.8876
 3150.9114       1.5038
 3153.6616       0.7770
 3153.8359       0.8071
 3154.0789       1.2577
 3164.0518       1.0627
 3169.6096       0.8234
 3171.6594       0.7946
 3209.4827       1.0830
 3209.7666       0.9140
 3210.7603       0.8823
 3211.7520       1.2754
 3211.9795       0.7092
 3212.1833       1.3915
 3213.6025       1.3191
 3213.8083       0.7631
 3214.0347       1.1345
 3215.8848       1.0595
 3216.0754       0.6274
 3216.3118       1.1190
 3218.5747       0.7330
 3218.6396       0.5710
 3218.7898       0.5156
 3219.0349       1.1194
 3221.7217       0.7810
 3221.8943       0.4868
 3222.2017       0.7080
 3229.8706       0.6844
 3236.3047       0.4956
 3236.5024       0.5435
 3238.8171       0.4280
 3258.5100       0.4183
 3258.7251       0.4301
 3258.8679       0.6943
 3260.3518       0.4108
 3260.5237       0.6425
 3260.9724       0.3609
 3262.2676       0.7400
 3262.4739       0.5582
 3262.6953       0.8325
 3264.9661       0.6853
 3265.1616       0.5978
 3265.3821       0.8601
 3267.0652       0.4853
 3268.6230       1.0508
 3271.8921       0.7337
 3276.1152       0.8237
 3276.3347       0.8605
 3280.8835       0.4580
 3281.0012       0.2921
 3281.1355       0.5400
 3281.3984       0.4233
 3281.5955       0.3313
 3281.7988       0.2585
 3285.7478       0.6926
 3286.7048       0.6203
 3286.9451       0.3322
 3287.1746       0.5324
 3288.5786       0.5357
 3288.8167       0.3730
 3289.0286       0.5543
 3290.8779       0.5813
 3292.8406       0.5525
 3293.1267       0.7015
 3295.2378       0.9348
 3295.4561       0.6977
 3295.6560       0.9480
 3297.1917       1.2762
 3297.6321       1.0439
 3299.6143       0.9744
 3300.0620       1.0439
 3302.5200       0.6458
 3302.7017       0.5814
 3302.9604       0.9886
 3305.8552       0.7340
 3306.0774       0.5801
 3306.3438       0.8402
 3309.6838       0.5925
 3309.9175       0.4508
 3310.1626       0.8338
 3310.4207       0.4837
 3310.8594       0.4797
 3311.4404       0.3665
 3313.0757       0.3790
 3313.2856       0.4102
 3314.0017       0.4870
 3314.1172       0.6938
 3319.0864       0.7867
 3323.8484       0.7518
 3326.5271       0.5139
 3328.1362       0.5011
 3328.8113       0.3337
 3330.1509       0.4650
 3330.6111       0.4858
 3333.1541       0.3853
 3334.8154       0.3412
 3335.8889       0.4166
 3368.4978       0.8012
 3368.8960       0.7669
 3369.0613       0.8982
